Date,Player,Predicted,Floor,Ceiling,10_Game_Avg,Actual,Error,Base_Error,Bet_Signal
2026-03-11,Gradey Dick,5.64271440307818,4.280633977424079,8.344392187663049,4.6,7,1.3572855969218196,2.4000000000000004,NO BET
2026-03-11,DeAndre Jordan,3.0773960444222848,1.7,5.1,4.222222222222222,3,0.07739604442228476,1.2222222222222223,NO BET
2026-03-11,Dejounte Murray,16.314478471298766,15.0,17.0,16.0,27,10.685521528701234,11.0,NO BET
2026-03-11,Pacôme Dadiet,0.6042296712770184,0.10422967127701843,2.2264000000000004,2.0,0,0.6042296712770184,2.0,NO BET
2026-03-11,Kevin McCullar Jr.,2.222518377279244,0.0,2.722518377279244,1.0,0,2.222518377279244,1.0,NO BET
2026-03-11,Landry Shamet,13.174560229650076,10.226959613419613,13.82424540986285,10.9,7,6.174560229650076,3.9000000000000004,NO BET
2026-03-11,Oscar Tshiebwe,5.34199646028282,1.9800000000000002,5.84199646028282,4.2,2,3.34199646028282,2.2,NO BET
2026-03-11,Jalen Brunson,28.847313200953913,20.883709241529132,31.953720320571477,21.3,28,0.8473132009539128,6.699999999999999,OVER
2026-03-11,Jamal Shead,5.777157904378304,4.008546219898904,6.337075008877462,5.6,9,3.2228420956216963,3.4000000000000004,NO BET
2026-03-11,Mitchell Robinson,6.4509903819055925,4.117273255556773,7.892096005102025,6.3,6,0.4509903819055925,0.2999999999999998,NO BET
2026-03-11,Isaiah Collier,15.210423342924635,12.099591460802841,18.67127140174522,16.8,9,6.210423342924635,7.800000000000001,NO BET
2026-03-11,Karl-Anthony Towns,18.446538436270583,17.27083553961002,22.276605025572465,21.1,21,2.5534615637294173,0.10000000000000142,UNDER
2026-03-11,OG Anunoby,21.78001099274798,11.93993118483276,26.801633707342518,17.0,22,0.2199890072520212,5.0,OVER
2026-03-11,Keyonte George,27.92404788626018,19.833819132081253,33.67622265344873,21.2,14,13.92404788626018,7.199999999999999,OVER
2026-03-11,Kyle Filipowski,10.885026629948934,9.098592865581399,12.241769544167123,15.1,15,4.114973370051066,0.09999999999999964,UNDER
2026-03-11,Tyler Kolek,2.331478055748575,1.8314780557485748,5.810917768683564,2.3,0,2.331478055748575,2.3,NO BET
2026-03-11,Elijah Harkless,5.774196942541659,2.540251487209593,6.274196942541659,5.7,5,0.7741969425416588,0.7000000000000002,NO BET
2026-03-11,Jordan Clarkson,10.095693973973605,3.8740288679917376,11.541041385726771,5.0,27,16.904306026026397,22.0,OVER
2026-03-11,Mohamed Diawara,4.8461796532989405,2.6284686739928613,5.458462826751165,6.1,10,5.1538203467010595,3.9000000000000004,NO BET
2026-03-11,Ace Bailey,13.848154034508848,12.56489297208809,16.41005070056634,15.9,21,7.151845965491152,5.1,NO BET
2026-03-11,Jeremy Sochan,0.7173126596322139,0.0,1.9320000000000002,0.9,4,3.282687340367786,3.1,NO BET
2026-03-11,Jose Alvarado,6.04315596566972,5.054633504070527,9.98052348568995,3.9,4,2.04315596566972,0.10000000000000009,NO BET
2026-03-11,Trayce Jackson-Davis,0.0,0.0,0.0,2.4,0,0.0,2.4,NO BET
2026-03-11,Mikal Bridges,14.461741343631324,12.136697824119523,18.04024731436338,11.7,5,9.461741343631324,6.699999999999999,OVER
2026-03-11,Kevin Love,5.60168255111863,3.9600000000000004,9.9,6.0,6,0.3983174488813699,0.0,NO BET
2026-03-11,Cody Williams,8.119980889491604,4.65622261027083,9.395508785600146,7.6,10,1.880019110508396,2.4000000000000004,NO BET
2026-03-11,Brice Sensabaugh,13.27081176826649,9.644147439100188,20.01017823534305,16.0,29,15.72918823173351,13.0,UNDER
2026-03-11,Tristan da Silva,11.011143410055682,5.72442034564792,13.245243611195244,11.3,23,11.988856589944318,11.7,NO BET
2026-03-11,Jalen Pickett,3.9998038975991017,0.703687869156095,5.593560871447999,2.5,3,0.9998038975991017,0.5,NO BET
2026-03-11,Jeff Green,0.7752325571256671,0.27163837603728025,2.8222115020751954,3.0,0,0.7752325571256671,3.0,NO BET
2026-03-11,Tyus Jones,2.6496926010100466,0.6072304812762135,3.8972323484795837,3.4,2,0.6496926010100466,1.4,NO BET
2026-03-11,Julian Strawther,5.09943751056261,3.937908664220192,8.094753426832591,9.2,6,0.90056248943739,3.1999999999999993,UNDER
2026-03-11,Zeke Nnaji,1.7580704854391005,0.7944267355991295,2.5312800823548396,1.4,1,0.7580704854391005,0.3999999999999999,NO BET
2026-03-11,Xavier Tillman,0.0,0.0,0.0,0.2,2,2.0,1.8,NO BET
2026-03-11,Nique Clifford,10.838578627867328,6.67122379660192,11.456896494627287,11.6,18,7.161421372132672,6.4,NO BET
2026-03-11,DeMar DeRozan,16.37825116000089,12.534758008461335,19.78070098595351,14.7,39,22.62174883999911,24.3,NO BET
2026-03-11,Precious Achiuwa,10.759797645763806,8.468420695568081,15.202183544924509,15.9,14,3.240202354236194,1.9000000000000004,UNDER
2026-03-11,Kon Knueppel,16.9865531439524,12.191614457134456,19.897169171714943,21.0,24,7.013446856047601,3.0,UNDER
2026-03-11,Coby White,17.28961255098739,12.870000000000001,21.78,13.9,9,8.289612550987389,4.9,OVER
2026-03-11,Sion James,4.60561705177879,2.2541727009298227,5.10561705177879,4.6,4,0.6056170517787898,0.5999999999999996,NO BET
2026-03-11,Drew Eubanks,6.4683353317085714,3.952582325334502,8.401192697075105,5.6,4,2.4683353317085714,1.5999999999999996,NO BET
2026-03-11,Brandon Miller,19.71419670035486,18.05905109822946,23.701358927581772,21.3,20,0.2858032996451385,1.3000000000000007,NO BET
2026-03-11,Miles Bridges,15.808421202688596,11.514782651575748,19.107996384279698,12.8,26,10.191578797311404,13.2,OVER
2026-03-11,Pat Connaughton,3.7079338334516962,0.41497347428217957,4.752,3.4,0,3.7079338334516962,3.4,NO BET
2026-03-11,Josh Green,2.479001564593364,1.7349406614164455,4.280218520570386,6.5,0,2.479001564593364,6.5,UNDER
2026-03-11,Moussa Diabaté,7.197093904296036,5.020739895776308,10.16887273021671,7.8,2,5.197093904296036,5.8,NO BET
2026-03-11,Jabari Smith Jr.,16.180329546573848,13.751227674020887,17.054260838535534,16.4,11,5.180329546573848,5.399999999999999,NO BET
2026-03-11,Killian Hayes,3.2969676887550525,1.9008,3.8016,3.125,11,7.7030323112449475,7.875,NO BET
2026-03-11,Doug McDermott,2.527072103746072,0.7526256154569584,3.484800000000001,3.4,6,3.472927896253928,2.6,NO BET
2026-03-11,Kevin Durant,25.45911308191711,24.95911308191711,33.19029619720034,26.6,11,14.45911308191711,15.600000000000001,NO BET
2026-03-11,Christian Braun,7.722741982048141,5.922754057104619,10.410967254638672,11.7,19,11.277258017951858,7.300000000000001,UNDER
2026-03-11,Tari Eason,8.867379858407404,5.149544618902794,10.93338461100391,7.5,8,0.8673798584074035,0.5,NO BET
2026-03-11,Daeqwon Plowden,8.028946731405105,4.622201915648736,9.702,8.7,13,4.971053268594895,4.300000000000001,NO BET
2026-03-11,Alperen Sengun,17.954287088448346,15.842158963344891,22.47925058371201,19.4,10,7.954287088448346,9.399999999999999,NO BET
2026-03-11,Nikola Jokić,33.09768804614275,26.643918391380456,38.01334778229367,29.7,16,17.09768804614275,13.7,OVER
2026-03-11,Aaron Gordon,12.044827762959901,11.544827762959901,18.0,15.6,0,12.044827762959901,15.6,UNDER
2026-03-11,Maxime Raynaud,15.109382469509969,10.699988562956442,17.239746532355234,16.8,4,11.109382469509969,12.8,NO BET
2026-03-11,Amen Thompson,16.112102861141132,14.996830363347199,17.76965801455328,18.2,16,0.11210286114113188,2.1999999999999993,NO BET
2026-03-11,LaMelo Ball,19.58641160681836,15.247087269551988,20.08641160681836,19.6,30,10.41358839318164,10.399999999999999,NO BET
2026-03-11,Josh Okogie,3.7815996801534038,0.9836640400981828,5.751214677096517,3.1,12,8.218400319846596,8.9,NO BET
2026-03-11,Bruce Brown,6.793144859775022,3.807746154762104,8.852378779562855,7.7,7,0.2068551402249783,0.7000000000000002,NO BET
2026-03-11,Spencer Jones,5.294308549118443,2.5843390590914073,6.83691679244854,3.8,0,5.294308549118443,3.8,NO BET
2026-03-11,Tim Hardaway Jr.,12.608332465682539,9.151051447351328,15.019936448144763,13.1,14,1.3916675343174614,0.9000000000000004,NO BET
2026-03-11,Jamal Murray,20.690516087879306,17.294396228413547,24.34334012293512,23.8,30,9.309483912120694,6.199999999999999,UNDER
2026-03-11,Aaron Holiday,3.4545107228392338,0.8427902148524629,4.657274700359825,4.8,2,1.4545107228392338,2.8,NO BET
2026-03-11,Reed Sheppard,10.24011823798384,9.74011823798384,13.233373897532251,17.7,9,1.2401182379838396,8.7,UNDER
2026-03-11,Jonas Valančiūnas,7.85528337660913,6.600000524168531,10.79805341259156,5.8,12,4.14471662339087,6.2,NO BET
2026-03-11,Isaiah Crawford,0.33927003892752466,-0.16072996107247534,0.8392700389275247,1.0,5,4.660729961072476,4.0,NO BET
2026-03-11,Clint Capela,2.1522077119167373,1.6522077119167373,3.8366912863753178,3.5,9,6.847792288083262,5.5,NO BET
2026-03-11,Kobe Sanders,7.709177828406494,7.118576974729987,10.871857594053827,7.1,2,5.709177828406494,5.1,NO BET
2026-03-11,Bennedict Mathurin,17.047837205936233,16.547837205936233,25.26044814969698,20.5,22,4.952162794063767,1.5,UNDER
2026-03-11,Isaiah Jackson,4.429286351931221,3.3851079183447115,6.016544807183275,5.5,9,4.570713648068779,3.5,NO BET
2026-03-11,Bones Hyland,7.398726486660159,3.936504447286633,9.934964060993199,6.1,10,2.601273513339841,3.9000000000000004,NO BET
2026-03-11,Kawhi Leonard,27.98399595095263,23.76385007551325,28.48399595095263,28.0,45,17.01600404904737,17.0,NO BET
2026-03-11,Jaden McDaniels,11.558244709679617,7.31883409519157,17.581333270141297,14.1,11,0.5582447096796166,3.0999999999999996,UNDER
2026-03-11,Darius Garland,23.37364044292269,18.150000000000002,25.410000000000004,19.4,21,2.3736404429226887,1.6000000000000014,OVER
2026-03-11,Anthony Edwards,26.552559123967164,22.717220391473184,32.7526991619039,27.9,36,9.447440876032836,8.100000000000001,NO BET
2026-03-11,Jordan Miller,12.264904160050216,11.399675650922426,16.94600897944629,9.7,14,1.7350958399497838,4.300000000000001,OVER
2026-03-11,Terrence Shannon Jr.,1.6321840940484003,0.8937920890416633,4.86864,3.3,4,2.3678159059515997,0.7000000000000002,NO BET
2026-03-11,Jaylen Clark,1.68682007618702,0.10427990432318746,3.7798068348830047,2.3,11,9.31317992381298,8.7,NO BET
2026-03-11,Brook Lopez,10.165804538194571,7.619899120454381,11.335145538237105,12.7,3,7.165804538194571,9.7,UNDER
2026-03-11,Derrick Jones Jr.,11.925685320345197,8.100090886659835,15.840000000000002,14.1,12,0.07431467965480287,2.0999999999999996,NO BET
2026-03-11,Kris Dunn,9.127995308794109,6.418113627813777,10.029595200037344,6.8,5,4.127995308794109,1.7999999999999998,NO BET
2026-03-11,Kyle Anderson,5.633518759607885,3.264,6.528,6.8,5,0.6335187596078846,1.7999999999999998,NO BET
2026-03-11,Julius Randle,19.924029359621123,14.88299776119516,24.305865606556328,17.1,11,8.924029359621123,6.100000000000001,OVER
2026-03-11,Nicolas Batum,2.991836700161825,0.0,3.491836700161825,2.4,6,3.008163299838175,3.6,NO BET
2026-03-11,Rudy Gobert,11.116326160385134,9.072126667617834,14.073140309680683,11.5,9,2.1163261603851335,2.5,NO BET
2026-03-11,Donte DiVincenzo,8.286302181997225,6.4077902229404256,12.867444608016813,10.8,6,2.2863021819972253,4.800000000000001,UNDER
2026-03-11,Naz Reid,14.144478717346988,11.411299318586059,15.273116130182473,11.0,18,3.8555212826530116,7.0,OVER
2026-03-11,Cam Christie,0.4257529422517017,-0.07424705774829832,1.7005882343334242,1.4,2,1.5742470577482983,0.6000000000000001,NO BET
2026-03-11,Julian Phillips,2.475036006208532,1.5714668792818058,2.975036006208532,3.0,3,0.5249639937914679,0.0,NO BET
2026-03-11,Joe Ingles,0.0,0.0,0.0,0.8,2,2.0,1.2,NO BET
2026-03-11,Cameron Johnson,8.97312223163559,7.2,13.5,9.1,17,8.02687776836441,7.9,NO BET
2026-03-12,Chaz Lanier,4.177851782073543,0.0,4.677851782073543,2.2,0,4.177851782073543,2.2,NO BET
2026-03-12,Isaiah Livers,2.0787311744822627,0.0,3.0360000000000005,2.0,0,2.0787311744822627,2.0,NO BET
2026-03-12,Tyrese Martin,4.255142987958425,1.9469846963305268,5.576377765606738,3.5,2,2.2551429879584246,1.5,NO BET
2026-03-12,Kyle Lowry,1.7060207392744444,0.0,3.0,1.75,0,1.7060207392744444,1.75,NO BET
2026-03-12,Duncan Robinson,10.924586796519266,8.991685456660178,14.803953532771791,10.6,19,8.075413203480734,8.4,NO BET
2026-03-12,Ben Sheppard,5.812524999317241,3.6617904279001845,9.375705215568015,8.9,10,4.187475000682759,1.0999999999999996,UNDER
2026-03-12,Andrew Nembhard,18.244525540912278,17.077857634765973,24.218324902900086,16.2,23,4.755474459087722,6.800000000000001,NO BET
2026-03-12,Jay Huff,11.054623866414934,7.836895244746966,15.657377069877052,13.3,10,1.0546238664149339,3.3000000000000007,NO BET
2026-03-12,Micah Potter,11.268984806647865,9.680000000000001,15.730000000000002,13.6,8,3.2689848066478646,5.6,NO BET
2026-03-12,Jabari Walker,3.029955955435251,2.529955955435251,5.0917037072742035,7.1,16,12.970044044564748,8.9,UNDER
2026-03-12,Ivica Zubac,11.186520012802363,9.386796616518815,16.81356656934785,12.4,8,3.1865200128023634,4.4,NO BET
2026-03-12,Jamaree Bouyea,4.153014593268753,2.2264000000000004,8.905600000000002,4.0,0,4.153014593268753,4.0,NO BET
2026-03-12,Dominick Barlow,9.349274361632935,6.380872978329406,9.849274361632935,7.0,11,1.6507256383670654,4.0,NO BET
2026-03-12,Ryan Dunn,4.215772565434259,2.334931858230854,6.083021191789214,4.1,5,0.7842274345657412,0.9000000000000004,NO BET
2026-03-12,Cameron Payne,10.639639364901134,5.367825776720798,11.139639364901134,7.6,15,4.360360635098866,7.4,OVER
2026-03-12,Amir Coffey,1.3638770901924184,0.8638770901924184,6.522576023586313,5.1,2,0.6361229098075816,3.0999999999999996,UNDER
2026-03-12,Kam Jones,5.687826777534571,3.496253048465567,7.50554542541504,7.3,3,2.687826777534571,4.3,NO BET
2026-03-12,Taelon Peter,7.498709625357023,3.164379569488613,7.998709625357023,7.0,6,1.498709625357023,1.0,NO BET
2026-03-12,Tobias Harris,13.686333941086913,9.625368435331545,17.149341376234677,11.9,15,1.3136660589130873,3.0999999999999996,NO BET
2026-03-12,Kobe Brown,6.340399763565157,4.582429500855392,7.907205528630622,8.9,7,0.6596002364348426,1.9000000000000004,UNDER
2026-03-12,Cade Cunningham,31.787529177522092,26.497228066742455,33.992678793287034,24.2,8,23.787529177522092,16.2,OVER
2026-03-12,Marcus Sasser,5.264694120423023,2.038345633290813,9.680000000000001,4.7,6,0.7353058795769769,1.2999999999999998,NO BET
2026-03-12,Ethan Thompson,4.9457918709491615,2.1887783171876842,11.0,4.3,11,6.0542081290508385,6.7,NO BET
2026-03-12,Jordan Goodwin,8.059156176847015,5.696060157264758,9.580181457229846,11.1,6,2.059156176847015,5.1,UNDER
2026-03-12,Khaman Maluach,4.770911443227933,1.167763748600735,5.270911443227933,4.0,4,0.7709114432279334,0.0,NO BET
2026-03-12,Jarace Walker,10.236944194218314,8.789644677054062,11.35710604244575,14.3,12,1.7630558057816863,2.3000000000000007,UNDER
2026-03-12,Oso Ighodaro,6.913742250581865,4.7310288804312695,8.96353763192021,8.4,6,0.9137422505818646,2.4000000000000004,NO BET
2026-03-12,Devin Booker,31.816644879063677,28.60027260811777,36.8880011622249,23.6,43,11.183355120936323,19.4,OVER
2026-03-12,Jalen Duren,20.445515347470547,16.90544495756224,25.573326349539947,22.7,14,6.445515347470547,8.7,NO BET
2026-03-12,Collin Gillespie,15.021415403137556,12.667900109920748,17.26437275364532,15.1,4,11.021415403137556,11.1,NO BET
2026-03-12,Tre Johnson,15.320931913164763,11.37311606872332,18.818324156693716,12.1,3,12.320931913164763,9.1,OVER
2026-03-12,Bub Carrington,10.858311930843477,7.82012869601091,12.802803904533956,7.9,12,1.1416880691565225,4.1,OVER
2026-03-12,Trendon Watford,5.807593264769099,4.4634205888443885,8.043477917633101,6.5,4,1.8075932647690989,2.5,NO BET
2026-03-12,Quentin Grimes,14.017140428665227,12.470935871026423,14.807203288746623,14.3,14,0.017140428665227248,0.3000000000000007,NO BET
2026-03-12,Rasheer Fleming,4.863251511430184,2.7798895233267187,6.072000000000001,6.4,2,2.8632515114301844,4.4,NO BET
2026-03-12,VJ Edgecombe,18.04452054152734,10.814304360053718,22.902932327758283,17.5,10,8.04452054152734,7.5,NO BET
2026-03-12,Moritz Wagner,7.141868923047324,5.399748518371583,11.580949601132202,6.2,7,0.14186892304732357,0.7999999999999998,NO BET
2026-03-12,Noah Penda,5.138296693148371,3.1062021366094004,5.638296693148371,3.2,0,5.138296693148371,3.2,NO BET
2026-03-12,Royce O'Neale,9.692498420431287,6.462833147674314,13.140015906575536,8.0,15,5.307501579568713,7.0,NO BET
2026-03-12,Sharife Cooper,7.5943901794636135,4.452800000000001,10.018800000000002,8.8,2,5.5943901794636135,6.800000000000001,NO BET
2026-03-12,Isaiah Stewart,12.555951258892547,9.598919860279468,15.408235964108309,9.1,13,0.4440487411074532,3.9000000000000004,OVER
2026-03-12,Jonathan Isaac,2.3296563819478555,0.9150622356066416,4.19289801240035,1.5,0,2.3296563819478555,1.5,NO BET
2026-03-12,Jett Howard,7.286816901513436,3.576199329720011,8.636780877379726,6.9,10,2.7131830984865637,3.0999999999999996,NO BET
2026-03-12,Jamir Watkins,6.282161363533591,5.526759545060948,10.018800000000002,11.0,7,0.7178386364664089,4.0,UNDER
2026-03-12,Justin Edwards,5.580006522221583,1.9540109912973431,6.080006522221583,5.5,12,6.419993477778417,6.5,NO BET
2026-03-12,Daniss Jenkins,7.7953842761681145,5.545760413303489,13.196727947301826,5.8,6,1.7953842761681145,0.20000000000000018,NO BET
2026-03-12,Alex Sarr,14.560915436824883,12.121481237033667,15.969716849516074,17.0,16,1.4390845631751166,1.0,NO BET
2026-03-12,Goga Bitadze,6.224900198215999,5.724900198215999,9.917565957797441,5.3,0,6.224900198215999,5.3,NO BET
2026-03-12,Kevin Huerter,8.673473324001163,8.173473324001163,10.851175291409081,5.2,12,3.326526675998837,6.8,OVER
2026-03-12,Paul Reed,7.8548398063639,6.24603675187956,8.3548398063639,10.6,6,1.8548398063639002,4.6,UNDER
2026-03-12,Trae Young,21.780878310317092,14.520000000000003,26.620000000000005,17.5,15,6.780878310317092,2.5,OVER
2026-03-12,Javonte Green,9.114094860875266,5.870713812047913,9.835499709443779,5.5,17,7.885905139124734,11.5,OVER
2026-03-12,Justin Champagnie,15.17415949351904,8.671208152577577,15.84261221587862,11.9,12,3.1741594935190403,0.09999999999999964,OVER
2026-03-12,Jevon Carter,5.145036194432686,3.109389140926538,9.504000000000001,6.9,6,0.8549638055673139,0.9000000000000004,NO BET
2026-03-12,Dalen Terry,4.245023338922523,1.7638913951122313,4.969303623078533,5.4,8,3.7549766610774773,2.5999999999999996,NO BET
2026-03-12,Jalen Green,22.960099872539377,14.520000000000003,23.460099872539377,18.3,36,13.039900127460623,17.7,OVER
2026-03-12,Tyson Etienne,2.5639102878324858,0.010094589922775121,3.5399760000000002,2.2,6,3.4360897121675142,3.8,NO BET
2026-03-12,Kyle Kuzma,13.586542182321544,11.513425317198479,15.138772137852879,16.1,5,8.586542182321544,11.100000000000001,UNDER
2026-03-12,AJ Green,11.737127840491567,6.76038518992013,12.237127840491567,6.7,3,8.737127840491567,3.7,OVER
2026-03-12,Myles Turner,10.714471774853747,6.251794672406582,14.077501817479142,10.4,7,3.714471774853747,3.4000000000000004,NO BET
2026-03-12,Jalen Suggs,12.751836502617126,11.770803078679185,16.384321894804234,12.2,28,15.248163497382874,15.8,NO BET
2026-03-12,Nickeil Alexander-Walker,18.651536031187508,16.68278510724181,23.20265087134582,19.1,18,0.6515360311875078,1.1000000000000014,NO BET
2026-03-12,Onyeka Okongwu,17.135655612156164,12.028334131111567,22.762822878428725,15.5,13,4.135655612156164,2.5,NO BET
2026-03-12,E.J. Liddell,1.3183733419972241,0.0,3.21816,1.8,4,2.681626658002776,2.2,NO BET
2026-03-12,Davion Mitchell,8.918832373179697,6.66794630901625,12.300568854303103,8.0,13,4.081167626820303,5.0,NO BET
2026-03-12,Paolo Banchero,25.144011018367568,20.075754936583053,32.0592944974604,25.7,18,7.144011018367568,7.699999999999999,NO BET
2026-03-12,Kevin Porter Jr.,19.694167313827172,10.620423126220704,24.145105779771615,18.5,6,13.694167313827172,12.5,NO BET
2026-03-12,CJ McCollum,20.051898220402506,18.147023326495678,25.414295142798377,17.6,14,6.0518982204025065,3.6000000000000014,NO BET
2026-03-12,Anthony Gill,5.482316411756894,4.068865642277512,7.136485247612001,8.7,4,1.4823164117568943,4.699999999999999,UNDER
2026-03-12,Tristan Vukcevic,6.5931647755523635,5.07961074743349,11.311213609313967,11.0,11,4.4068352244476365,0.0,UNDER
2026-03-12,Jock Landale,10.70749913951762,8.881373277323117,13.705483382307385,8.3,4,6.707499139517619,4.300000000000001,NO BET
2026-03-12,Cam Thomas,13.379459713108693,7.700000000000001,16.5,9.1,3,10.379459713108693,6.1,OVER
2026-03-12,Nic Claxton,10.785096750027984,7.226238941738547,12.77722459492239,11.6,8,2.785096750027984,3.5999999999999996,NO BET
2026-03-12,Zaccharie Risacher,9.450288442883828,6.7928062743279805,11.573378768783234,7.2,19,9.549711557116172,11.8,NO BET
2026-03-12,Tristan da Silva,8.434369988387678,7.456343919166478,12.061295468683523,12.4,26,17.56563001161232,13.6,UNDER
2026-03-12,Kel'el Ware,11.13430141811954,8.858616560958117,13.987227034999455,12.2,6,5.13430141811954,6.199999999999999,NO BET
2026-03-12,Jalen Johnson,21.71785958447089,15.937079233547633,24.370815022467244,21.9,21,0.7178595844708902,0.8999999999999986,NO BET
2026-03-12,Noah Clowney,12.410434270295669,7.403448872199498,14.037663783065286,12.9,10,2.410434270295669,2.9000000000000004,NO BET
2026-03-12,Danny Wolf,9.813527573243183,9.313527573243183,13.886145697556115,10.8,8,1.8135275732431833,2.8000000000000007,NO BET
2026-03-12,Pelle Larsson,10.901892068941683,6.960381630260417,14.982423127141779,11.1,28,17.098107931058316,16.9,NO BET
2026-03-12,Bilal Coulibaly,12.263032423232351,6.456302247790127,14.025943736271081,12.3,29,16.736967576767647,16.7,NO BET
2026-03-12,Jalen Wilson,5.5939292196783805,2.1961473119807566,7.670431000703487,4.4,5,0.5939292196783805,0.5999999999999996,NO BET
2026-03-12,Gabe Vincent,3.367466005859409,2.867466005859409,6.996,4.0,6,2.632533994140591,2.0,NO BET
2026-03-12,Corey Kispert,7.75044867159453,5.588230473104555,8.304881835953221,9.1,7,0.7504486715945298,2.0999999999999996,NO BET
2026-03-12,Ben Saraf,5.182462328345619,2.229118100244591,5.682462328345619,6.2,10,4.817537671654381,3.8,NO BET
